"","X","Year","Player","Pos","Age","Tm","G","GS","MP","PER","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OWS","DWS","WS","WS.48","OBPM","DBPM","BPM","VORP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","PPG","APG","RPG","BPG","SPG","MPG","TOPG","PFPG","Salary.in.."
"311",24487,2017,"Jameer Nelson","PG",34,"DEN",75,39,2045,11.4,0.544,0.452,0.104,1.5,8.8,5.2,26,1.3,0.3,17,15.8,2.3,0.5,2.8,0.065,0.3,-2.3,-2,0,268,604,0.444,106,273,0.388,162,331,0.489,0.531,45,63,0.714,28,164,192,385,53,8,129,197,687,9.16,5.13333333333333,2.56,0.106666666666667,0.706666666666667,27.2666666666667,1.72,2.62666666666667,4540525
"312",24488,2017,"Raul Neto","PG",24,"UTA",40,0,346,10.7,0.527,0.341,0.099,1.4,8.4,5,15.1,3.2,1.2,13.6,14.8,0.2,0.6,0.7,0.1,-1.7,1.4,-0.3,0.1,41,91,0.451,10,31,0.323,31,60,0.517,0.505,8,9,0.889,4,26,30,34,21,5,15,48,100,2.5,0.85,0.75,0.125,0.525,8.65,0.375,1.2,937800
"313",24489,2017,"Georges Niang","PF",23,"IND",23,0,93,0.1,0.285,0.333,0.056,2.4,17.9,10.3,7.5,1.6,0,11.9,20.2,-0.4,0.1,-0.3,-0.168,-9.9,-2.2,-12.1,-0.2,9,36,0.25,1,12,0.083,8,24,0.333,0.264,2,2,1,2,15,17,5,3,0,5,6,21,0.91304347826087,0.217391304347826,0.739130434782609,0,0.130434782608696,4.04347826086957,0.217391304347826,0.260869565217391,650000
"314",24492,2017,"Andrew Nicholson","PF",27,"BRK",10,0,111,5,0.43,0.324,0.059,3.9,21.7,12.9,4,2.1,0,14.7,15.8,-0.2,0.1,-0.1,-0.031,-6.8,-1,-7.8,-0.2,13,34,0.382,2,11,0.182,11,23,0.478,0.412,2,2,1,4,23,27,3,5,0,6,18,30,3,0.3,2.7,0,0.5,11.1,0.6,1.8,6088993
"315",24493,2017,"Joakim Noah","C",31,"NYK",46,46,1015,15.2,0.493,0.005,0.388,17,25.7,21.3,14.1,1.5,3,19.8,12.5,1.1,1.2,2.3,0.107,-0.7,2.8,2.1,1.1,99,201,0.493,0,1,0,99,200,0.495,0.493,34,78,0.436,161,241,402,103,30,37,58,127,232,5.04347826086957,2.23913043478261,8.73913043478261,0.804347826086957,0.652173913043478,22.0652173913043,1.26086956521739,2.76086956521739,1.7e+07
"316",24496,2017,"Nerlens Noel","C",22,"DAL",22,12,483,19.9,0.606,0,0.358,10.8,26,18,7,2.4,4.7,12.4,17.3,0.9,0.9,1.8,0.179,-1.3,3.9,2.6,0.6,77,134,0.575,0,0,0,77,134,0.575,0.575,34,48,0.708,47,103,150,20,22,25,22,55,188,8.54545454545454,0.909090909090909,6.81818181818182,1.13636363636364,1,21.9545454545455,1,2.5,4384490
"317",24497,2017,"Lucas Nogueira","C",24,"TOR",57,6,1088,15.5,0.682,0.077,0.429,8.5,16.7,12.6,5.4,2.4,7.2,19.9,9.5,1.7,2,3.7,0.164,-0.1,5.6,5.4,2,103,156,0.66,3,12,0.25,100,144,0.694,0.67,44,67,0.657,82,161,243,42,52,90,46,137,253,4.43859649122807,0.736842105263158,4.26315789473684,1.57894736842105,0.912280701754386,19.0877192982456,0.807017543859649,2.40350877192982,1921320
"318",24499,2017,"Dirk Nowitzki","PF",38,"DAL",54,54,1424,17,0.529,0.308,0.165,1.8,28.3,14.4,10.6,1.1,2.4,6.6,25.8,0.6,1.9,2.5,0.084,-1.6,0.3,-1.3,0.2,296,678,0.437,79,209,0.378,217,469,0.463,0.495,98,112,0.875,23,330,353,82,30,38,51,113,769,14.2407407407407,1.51851851851852,6.53703703703704,0.703703703703704,0.555555555555556,26.3703703703704,0.944444444444444,2.09259259259259,2.5e+07
"319",24502,2017,"Jusuf Nurkic","C",22,"POR",20,19,584,21.1,0.545,0.004,0.411,12.3,27.1,19.7,17.7,2.1,5.2,18.2,25.7,0.4,1,1.4,0.116,-1.1,3.8,2.7,0.7,120,236,0.508,0,1,0,120,235,0.511,0.508,64,97,0.66,65,142,207,63,25,38,62,73,304,15.2,3.15,10.35,1.9,1.25,29.2,3.1,3.65,1921320
"320",24503,2017,"David Nwaba","SG",24,"LAL",20,2,397,12.1,0.611,0.062,0.481,4.3,13.1,8.5,5,1.6,1.4,10.1,11.8,0.6,0.2,0.7,0.09,-1.7,-0.3,-2,0,47,81,0.58,1,5,0.2,46,76,0.605,0.586,25,39,0.641,16,46,62,14,13,7,11,36,120,6,0.7,3.1,0.35,0.65,19.85,0.55,1.8,137466
"321",24508,2017,"Daniel Ochefu","C",23,"WAS",19,0,75,6.6,0.43,0,0.074,7.6,25.4,16.5,5.8,1.3,0,9.7,18,-0.1,0.1,0,0.005,-6.5,-1.9,-8.4,-0.1,12,27,0.444,0,0,0,12,27,0.444,0.444,0,2,0,5,17,22,3,2,0,3,17,24,1.26315789473684,0.157894736842105,1.15789473684211,0,0.105263157894737,3.94736842105263,0.157894736842105,0.894736842105263,543471
"322",24509,2017,"Jahlil Okafor","C",21,"PHI",50,33,1134,14.8,0.546,0,0.335,7.9,15.5,11.7,9,0.9,3.4,14.4,24.1,0.1,1.1,1.2,0.05,-3.4,0.1,-3.3,-0.4,242,471,0.514,0,0,0,242,471,0.514,0.514,106,158,0.671,81,159,240,58,20,49,91,122,590,11.8,1.16,4.8,0.98,0.4,22.68,1.82,2.44,4788840
"323",24510,2017,"Victor Oladipo","SG",24,"OKC",67,67,2222,13.6,0.534,0.378,0.165,1.9,12.6,7.2,12.5,1.7,0.8,10.6,21.4,1.7,2.3,4,0.085,-0.4,-0.9,-1.3,0.4,412,932,0.442,127,352,0.361,285,580,0.491,0.51,116,154,0.753,39,252,291,176,78,21,119,155,1067,15.9253731343284,2.62686567164179,4.34328358208955,0.313432835820896,1.16417910447761,33.1641791044776,1.77611940298507,2.3134328358209,6552960
"324",24511,2017,"Kelly Olynyk","C",25,"BOS",75,6,1538,15.2,0.603,0.378,0.242,5.3,20.7,13,15.2,1.4,1.5,14.6,19,2.2,1.9,4.1,0.127,0.1,0.5,0.7,1,260,508,0.512,68,192,0.354,192,316,0.608,0.579,90,123,0.732,72,288,360,148,43,29,96,207,678,9.04,1.97333333333333,4.8,0.386666666666667,0.573333333333333,20.5066666666667,1.28,2.76,3094014
"325",24513,2017,"Chinanu Onuaku","C",20,"HOU",5,1,52,12.3,0.799,0,0.571,4.2,16.8,10.5,7.8,2.8,1.6,31.3,10.4,0.1,0.1,0.1,0.123,-2.4,1.8,-0.6,0,5,7,0.714,0,0,0,5,7,0.714,0.714,4,4,1,2,8,10,3,3,1,4,6,14,2.8,0.6,2,0.2,0.6,10.4,0.8,1.2,543471
"326",24514,2017,"Kelly Oubre","SF",21,"WAS",79,5,1605,9.1,0.516,0.425,0.224,4.3,13.9,9.1,4,1.8,0.9,9.2,14.5,0.6,1.4,2.1,0.062,-1.8,-0.5,-2.3,-0.1,186,442,0.421,54,188,0.287,132,254,0.52,0.482,75,99,0.758,61,199,260,47,58,17,49,195,501,6.34177215189873,0.594936708860759,3.29113924050633,0.215189873417722,0.734177215189873,20.3164556962025,0.620253164556962,2.46835443037975,2006640
"327",24515,2017,"Zaza Pachulia","C",32,"GSW",70,70,1268,16.1,0.588,0.007,0.41,12.9,22,17.7,13.6,2.2,2,19.5,15.3,2.2,2.5,4.7,0.177,-0.3,3,2.7,1.5,164,307,0.534,0,2,0,164,305,0.538,0.534,98,126,0.778,140,270,410,132,59,33,88,166,426,6.08571428571429,1.88571428571429,5.85714285714286,0.471428571428571,0.842857142857143,18.1142857142857,1.25714285714286,2.37142857142857,2898000
"328",24516,2017,"Georgios Papagiannis","C",19,"SAC",22,0,355,12.7,0.573,0.02,0.137,7.9,19.9,14,9,0.4,4.4,18.2,16.9,0.1,0.3,0.4,0.058,-3.5,0.8,-2.7,-0.1,56,102,0.549,0,2,0,56,100,0.56,0.549,12,14,0.857,24,62,86,20,3,17,24,44,124,5.63636363636364,0.909090909090909,3.90909090909091,0.772727272727273,0.136363636363636,16.1363636363636,1.09090909090909,2,2202240
"329",24517,2017,"Jabari Parker","PF",21,"MIL",51,50,1728,19.1,0.563,0.219,0.268,5.4,15.7,10.6,14.3,1.5,1.1,9.2,26.5,2.6,1.5,4.1,0.113,1.5,-1.3,0.3,1,399,814,0.49,65,178,0.365,334,636,0.525,0.53,162,218,0.743,79,235,314,142,51,22,92,111,1025,20.0980392156863,2.7843137254902,6.15686274509804,0.431372549019608,1,33.8823529411765,1.80392156862745,2.17647058823529,5374320
"330",24518,2017,"Tony Parker","PG",34,"SAS",63,63,1587,13,0.514,0.121,0.206,0.7,7.3,4,27.8,1.1,0.1,12.5,20.2,1.4,1.7,3,0.091,-1.2,-1.7,-3,-0.4,265,569,0.466,23,69,0.333,242,500,0.484,0.486,85,117,0.726,9,104,113,285,33,2,89,92,638,10.1269841269841,4.52380952380952,1.79365079365079,0.0317460317460317,0.523809523809524,25.1904761904762,1.41269841269841,1.46031746031746,14445313
"331",24519,2017,"Chandler Parsons","SF",28,"MEM",34,34,675,7.6,0.436,0.419,0.194,1,13.6,7.1,12.8,1.5,0.7,9.1,17.8,-0.5,0.7,0.2,0.016,-3.6,-0.5,-4,-0.3,75,222,0.338,25,93,0.269,50,129,0.388,0.394,35,43,0.814,6,78,84,55,20,5,24,52,210,6.17647058823529,1.61764705882353,2.47058823529412,0.147058823529412,0.588235294117647,19.8529411764706,0.705882352941177,1.52941176470588,22116750
"332",24520,2017,"Lamar Patterson","SG",25,"ATL",5,0,40,-1.9,0.276,0.4,0.2,2.8,16.3,9.6,21.1,1.2,0,19.7,22.2,-0.2,0,-0.1,-0.176,-9.9,-1.2,-11.2,-0.1,3,15,0.2,1,6,0.167,2,9,0.222,0.233,2,3,0.667,1,6,7,6,1,0,4,6,9,1.8,1.2,1.4,0,0.2,8,0.8,1.2,128623
"333",24521,2017,"Patrick Patterson","PF",27,"TOR",65,8,1599,10.8,0.542,0.659,0.156,4.4,16.2,10.3,6.6,1.3,1.2,8.5,12.5,1.7,1.6,3.3,0.1,0.5,0.4,0.9,1.2,154,384,0.401,94,253,0.372,60,131,0.458,0.523,43,60,0.717,62,229,291,76,40,23,38,120,445,6.84615384615385,1.16923076923077,4.47692307692308,0.353846153846154,0.615384615384615,24.6,0.584615384615385,1.84615384615385,6050000
"334",24522,2017,"Chris Paul","PG",31,"LAC",61,61,1921,26.2,0.614,0.385,0.331,2.5,14.9,8.8,46.8,3.1,0.3,14,24.4,8,2.6,10.6,0.264,7.8,1,8.7,5.2,374,785,0.476,124,302,0.411,250,483,0.518,0.555,232,260,0.892,41,263,304,563,118,8,147,146,1104,18.0983606557377,9.22950819672131,4.98360655737705,0.131147540983607,1.9344262295082,31.4918032786885,2.40983606557377,2.39344262295082,22868827
"335",24523,2017,"Adreian Payne","PF",25,"MIN",18,0,135,14.4,0.505,0.278,0.352,7.7,21,14.3,8,3,4.4,11.4,23.1,0,0.2,0.2,0.086,-2.2,0.7,-1.5,0,23,54,0.426,3,15,0.2,20,39,0.513,0.454,14,19,0.737,9,24,33,7,8,7,8,32,63,3.5,0.388888888888889,1.83333333333333,0.388888888888889,0.444444444444444,7.5,0.444444444444444,1.77777777777778,2022240
"336",24526,2017,"Cameron Payne","PG",22,"CHI",11,0,142,4,0.417,0.54,0.063,0.8,12.2,6.5,16.2,1.4,0,16.7,23.9,-0.4,0.1,-0.3,-0.087,-5,-2.5,-7.5,-0.2,21,63,0.333,11,34,0.324,10,29,0.345,0.421,1,4,0.25,1,16,17,15,4,0,13,14,54,4.90909090909091,1.36363636363636,1.54545454545455,0,0.363636363636364,12.9090909090909,1.18181818181818,1.27272727272727,2112480
"337",24527,2017,"Elfrid Payton","PG",22,"ORL",82,58,2412,17.2,0.52,0.16,0.231,3.9,13.8,8.7,35.7,1.8,1.3,15,21.6,2.4,2,4.4,0.088,0.7,0.2,0.9,1.7,430,912,0.471,40,146,0.274,390,766,0.509,0.493,146,211,0.692,89,298,387,529,88,40,178,177,1046,12.7560975609756,6.45121951219512,4.71951219512195,0.48780487804878,1.07317073170732,29.4146341463415,2.17073170731707,2.15853658536585,2613600
"338",24528,2017,"Gary Payton","PG",24,"MIL",6,0,99,4.5,0.413,0.409,0.227,0,14,7.1,18.1,1.5,3.6,29.2,15.8,-0.3,0.1,-0.2,-0.074,-7.3,0.6,-6.7,-0.1,8,22,0.364,1,9,0.111,7,13,0.538,0.386,3,5,0.6,0,12,12,13,3,4,10,9,20,3.33333333333333,2.16666666666667,2,0.666666666666667,0.5,16.5,1.66666666666667,1.5,35166
"339",24529,2017,"Paul Pierce","SF",39,"LAC",25,7,277,5.7,0.535,0.614,0.186,0.4,18.5,9.7,5,0.7,1.5,17.4,14.8,-0.2,0.3,0.1,0.015,-3.9,-0.5,-4.4,-0.2,28,70,0.4,15,43,0.349,13,27,0.481,0.507,10,13,0.769,1,47,48,10,4,5,16,40,81,3.24,0.4,1.92,0.2,0.16,11.08,0.64,1.6,3500000
"340",24530,2017,"Marshall Plumlee","C",24,"NYK",21,1,170,10.9,0.521,0,0.633,14.5,17.8,16.2,8.1,1.2,1.9,23.8,12.8,0,0.1,0.2,0.048,-2.9,0.1,-2.8,0,16,30,0.533,0,0,0,16,30,0.533,0.533,8,19,0.421,23,28,51,10,4,4,12,23,40,1.9047619047619,0.476190476190476,2.42857142857143,0.19047619047619,0.19047619047619,8.09523809523809,0.571428571428571,1.0952380952381,543471
"341",24533,2017,"Mason Plumlee","C",26,"DEN",27,10,632,16.3,0.571,0.006,0.42,8.8,21.3,15.1,15.9,1.5,3.6,17.7,17.5,0.8,0.6,1.4,0.107,-0.7,2.2,1.5,0.6,99,181,0.547,0,1,0,99,180,0.55,0.547,47,76,0.618,50,123,173,70,19,29,46,77,245,9.07407407407407,2.59259259259259,6.40740740740741,1.07407407407407,0.703703703703704,23.4074074074074,1.7037037037037,2.85185185185185,2328530
"342",24535,2017,"Miles Plumlee","C",28,"MIL",32,12,310,8,0.492,0,0.515,8.7,11.1,10,8.2,1.8,2.6,20.9,15.5,-0.2,0.3,0.1,0.021,-4.6,0.4,-4.2,-0.2,30,68,0.441,0,0,0,30,68,0.441,0.441,22,35,0.629,23,30,53,18,11,9,22,48,82,2.5625,0.5625,1.65625,0.28125,0.34375,9.6875,0.6875,1.5,12500000
"343",24537,2017,"Jakob Poeltl","C",21,"TOR",54,4,626,12.2,0.589,0,0.496,14.1,15.7,14.9,2.7,1.4,2.8,17.2,12.1,0.9,0.7,1.6,0.125,-1.2,0.5,-0.7,0.2,67,115,0.583,0,0,0,67,115,0.583,0.583,31,57,0.544,78,87,165,12,17,20,29,113,165,3.05555555555556,0.222222222222222,3.05555555555556,0.37037037037037,0.314814814814815,11.5925925925926,0.537037037037037,2.09259259259259,2703960
"344",24538,2017,"Otto Porter","SF",23,"WAS",80,80,2605,17.3,0.628,0.425,0.148,5.1,17.1,11.1,6.7,2.2,1.3,4.8,15.1,6.5,2.9,9.4,0.173,3,0.9,3.9,3.9,414,803,0.516,148,341,0.434,266,462,0.576,0.608,99,119,0.832,118,397,515,121,116,41,43,193,1075,13.4375,1.5125,6.4375,0.5125,1.45,32.5625,0.5375,2.4125,5893981
"345",24539,2017,"Bobby Portis","PF",21,"CHI",64,13,1000,14.9,0.545,0.256,0.157,8,24,16,5.7,0.8,0.9,8.4,19.1,1.1,1.2,2.4,0.114,-1.6,-1.5,-3.1,-0.3,183,375,0.488,32,96,0.333,151,279,0.541,0.531,39,59,0.661,75,221,296,35,16,11,37,94,437,6.828125,0.546875,4.625,0.171875,0.25,15.625,0.578125,1.46875,1453680
"346",24540,2017,"Kristaps Porzingis","PF",21,"NYK",66,65,2164,17.4,0.546,0.319,0.256,5.5,18.2,11.8,7.3,1.1,4.9,9.7,24.3,2.4,2.1,4.5,0.1,0.2,0,0.2,1.2,443,985,0.45,112,314,0.357,331,671,0.493,0.507,198,252,0.786,111,364,475,97,47,130,118,244,1196,18.1212121212121,1.46969696969697,7.1969696969697,1.96969696969697,0.712121212121212,32.7878787878788,1.78787878787879,3.6969696969697,4317720
"347",24541,2017,"Dwight Powell","C",25,"DAL",77,3,1333,17.6,0.588,0.196,0.374,7.7,19.5,13.3,6.1,2.4,2.6,7.2,16.7,2.7,1.9,4.6,0.165,-0.5,1.9,1.4,1.2,194,377,0.515,21,74,0.284,173,303,0.571,0.542,107,141,0.759,93,213,306,49,61,39,34,135,516,6.7012987012987,0.636363636363636,3.97402597402597,0.506493506493506,0.792207792207792,17.3116883116883,0.441558441558442,1.75324675324675,8375000
"348",24542,2017,"Norman Powell","SG",23,"TOR",76,18,1368,14,0.552,0.342,0.314,2.2,11.7,6.9,9.3,1.9,0.9,10.8,21.1,1.4,1.4,2.8,0.097,-0.4,-1.2,-1.5,0.2,227,506,0.449,56,173,0.324,171,333,0.514,0.504,126,159,0.792,26,142,168,82,51,14,70,127,636,8.36842105263158,1.07894736842105,2.21052631578947,0.184210526315789,0.671052631578947,18,0.921052631578947,1.67105263157895,874636
"349",24543,2017,"Alex Poythress","PF",23,"PHI",6,1,157,13.2,0.548,0.352,0.185,7.7,12.7,10.2,5.1,0.9,1,4.9,16.9,0.2,0.1,0.3,0.099,-0.6,-1.9,-2.5,0,25,54,0.463,6,19,0.316,19,35,0.543,0.519,8,10,0.8,11,18,29,5,3,2,3,14,64,10.6666666666667,0.833333333333333,4.83333333333333,0.333333333333333,0.5,26.1666666666667,0.5,2.33333333333333,38903
"350",24544,2017,"Ronnie Price","PG",33,"PHO",14,0,134,5.9,0.272,0.708,0.167,2.4,6.7,4.5,16.9,3.9,0.6,10.4,9,-0.1,0.1,0,0.002,-3.2,0.8,-2.4,0,4,24,0.167,3,17,0.176,1,7,0.143,0.229,3,4,0.75,3,8,11,18,11,1,3,14,14,1,1.28571428571429,0.785714285714286,0.0714285714285714,0.785714285714286,9.57142857142857,0.214285714285714,1,465143
"351",24547,2017,"Chasson Randle","PG",23,"PHI",8,0,74,17.7,0.671,0.577,0.462,0,7.5,3.7,13.2,2,1.1,8.8,20.1,0.2,0.1,0.3,0.197,2.6,-2.7,-0.1,0,12,26,0.462,6,15,0.4,6,11,0.545,0.577,12,12,1,0,5,5,6,3,1,3,11,42,5.25,0.75,0.625,0.125,0.375,9.25,0.375,1.375,297311
"352",24548,2017,"Chasson Randle","PG",23,"NYK",18,0,225,12.3,0.555,0.444,0.431,2.9,10.1,6.5,18,1.3,0.4,15.7,19.6,0.3,0.1,0.4,0.075,-0.5,-3,-3.4,-0.1,28,72,0.389,10,32,0.313,18,40,0.45,0.458,29,31,0.935,6,21,27,28,6,1,16,28,95,5.27777777777778,1.55555555555556,1.5,0.0555555555555556,0.333333333333333,12.5,0.888888888888889,1.55555555555556,243860
"353",24549,2017,"Julius Randle","PF",22,"LAL",74,73,2132,16.3,0.543,0.082,0.365,7.5,25.8,16.3,19.3,1.1,1.4,16.2,21.4,2,1.5,3.5,0.08,-0.7,0.7,0,1.1,377,773,0.488,17,63,0.27,360,710,0.507,0.499,204,282,0.723,151,485,636,264,49,37,173,248,975,13.1756756756757,3.56756756756757,8.59459459459459,0.5,0.662162162162162,28.8108108108108,2.33783783783784,3.35135135135135,3267120
"354",24550,2017,"Zach Randolph","PF",35,"MEM",73,5,1786,18.5,0.49,0.098,0.2,11.3,27.4,19.1,13.5,1.1,0.5,8.6,29.2,0.8,2.4,3.2,0.086,-1.4,-0.7,-2.1,0,433,964,0.449,21,94,0.223,412,870,0.474,0.46,141,193,0.731,182,416,598,122,38,10,99,136,1028,14.0821917808219,1.67123287671233,8.19178082191781,0.136986301369863,0.520547945205479,24.4657534246575,1.35616438356164,1.86301369863014,10361445
"355",24551,2017,"J.J. Redick","SG",32,"LAC",78,78,2198,14.8,0.599,0.526,0.227,0.6,7.9,4.3,7.8,1.3,0.5,9.1,21.9,3.3,1.5,4.8,0.105,2,-2,0,1.1,396,890,0.445,201,468,0.429,195,422,0.462,0.558,180,202,0.891,11,160,171,110,55,13,98,125,1173,15.0384615384615,1.41025641025641,2.19230769230769,0.166666666666667,0.705128205128205,28.1794871794872,1.25641025641026,1.6025641025641,7377500
"356",24552,2017,"Willie Reed","C",26,"MIA",71,5,1031,17.1,0.578,0.014,0.309,13.7,22,17.8,3.9,0.9,3.6,8.7,15.3,2.1,1.5,3.6,0.168,-1.3,0.7,-0.6,0.4,162,285,0.568,1,4,0.25,161,281,0.573,0.57,49,88,0.557,129,203,332,26,18,47,31,137,374,5.26760563380282,0.366197183098592,4.67605633802817,0.661971830985915,0.253521126760563,14.5211267605634,0.436619718309859,1.92957746478873,1015696
"357",24553,2017,"Josh Richardson","SG",23,"MIA",53,34,1614,10.7,0.493,0.442,0.15,2.4,9.2,5.8,12.7,1.9,1.9,10.6,16.8,0.3,1.9,2.2,0.066,-1,1.1,0.2,0.9,202,513,0.394,75,227,0.33,127,286,0.444,0.467,60,77,0.779,35,133,168,140,60,39,65,132,539,10.1698113207547,2.64150943396226,3.16981132075472,0.735849056603774,1.13207547169811,30.4528301886792,1.22641509433962,2.49056603773585,874636
"358",24554,2017,"Malachi Richardson","SG",21,"SAC",22,0,198,9.6,0.517,0.412,0.279,1.8,11.5,6.7,8.7,1.3,0.5,9.5,19.3,0,0.1,0.1,0.028,-2.5,-3,-5.5,-0.2,28,68,0.412,8,28,0.286,20,40,0.5,0.471,15,19,0.789,3,20,23,11,5,1,8,23,79,3.59090909090909,0.5,1.04545454545455,0.0454545454545455,0.227272727272727,9,0.363636363636364,1.04545454545455,1439880
"359",24555,2017,"Austin Rivers","SG",24,"LAC",74,29,2054,11.4,0.545,0.409,0.261,1.1,7.5,4.4,15,1.2,0.4,12.4,20.3,1.2,1.3,2.5,0.059,-0.1,-1.5,-1.6,0.2,323,731,0.442,111,299,0.371,212,432,0.491,0.518,132,191,0.691,20,141,161,204,48,10,115,187,889,12.0135135135135,2.75675675675676,2.17567567567568,0.135135135135135,0.648648648648649,27.7567567567568,1.55405405405405,2.52702702702703,1.1e+07
"360",24556,2017,"Andre Roberson","SF",25,"OKC",79,79,2376,9.6,0.51,0.397,0.24,4.6,14.2,9.4,4.6,1.9,2.7,9.1,10.1,1.1,3.1,4.2,0.085,-2.1,2.1,0,1.2,215,463,0.464,45,184,0.245,170,279,0.609,0.513,47,111,0.423,98,304,402,79,94,79,51,204,522,6.60759493670886,1,5.08860759493671,1,1.18987341772152,30.0759493670886,0.645569620253165,2.58227848101266,2183072
"361",24557,2017,"Brian Roberts","PG",31,"CHO",41,2,416,9.8,0.51,0.361,0.32,1.3,9,5.2,18.7,1.1,0.2,15.7,17.9,0,0.3,0.2,0.028,-3.3,-2.6,-5.9,-0.4,46,122,0.377,17,44,0.386,29,78,0.372,0.447,33,39,0.846,5,34,39,52,9,1,26,18,142,3.46341463414634,1.26829268292683,0.951219512195122,0.024390243902439,0.219512195121951,10.1463414634146,0.634146341463415,0.439024390243902,1050961
"362",24558,2017,"Glenn Robinson","SF",23,"IND",69,27,1426,11.5,0.564,0.37,0.225,4.5,14.6,9.6,4.7,1.4,1.2,9.1,12.8,1.3,1.2,2.5,0.085,-1.2,-0.2,-1.4,0.2,158,338,0.467,49,125,0.392,109,213,0.512,0.54,54,76,0.711,57,188,245,47,41,20,37,63,419,6.07246376811594,0.681159420289855,3.55072463768116,0.289855072463768,0.594202898550725,20.6666666666667,0.536231884057971,0.91304347826087,1050500
"363",24559,2017,"Thomas Robinson","PF",25,"LAL",48,1,560,17.3,0.535,0.005,0.337,15.8,28.1,21.8,8.8,2.3,1.3,17,20.7,0.3,0.6,0.9,0.079,-2.2,-0.1,-2.3,0,105,196,0.536,0,1,0,105,195,0.538,0.536,31,66,0.47,84,139,223,31,26,9,46,76,241,5.02083333333333,0.645833333333333,4.64583333333333,0.1875,0.541666666666667,11.6666666666667,0.958333333333333,1.58333333333333,1050961
"364",24560,2017,"Sergio Rodriguez","PG",30,"PHI",68,30,1518,11,0.484,0.47,0.05,1.5,9.9,5.7,35.4,1.5,0.2,18.9,19.3,-0.3,1,0.7,0.022,-1.6,-2.4,-4,-0.7,210,536,0.392,92,252,0.365,118,284,0.415,0.478,18,27,0.667,21,136,157,344,48,4,128,95,530,7.79411764705882,5.05882352941176,2.30882352941176,0.0588235294117647,0.705882352941177,22.3235294117647,1.88235294117647,1.39705882352941,8e+06
"365",24561,2017,"Rajon Rondo","PG",30,"CHI",69,42,1843,13.6,0.461,0.237,0.089,4.2,16.6,10.4,37,2.7,0.5,22.4,17.8,-0.3,2.7,2.3,0.061,-1.3,1.6,0.3,1.1,229,561,0.408,50,133,0.376,179,428,0.418,0.453,30,50,0.6,73,282,355,461,99,11,168,144,538,7.79710144927536,6.68115942028986,5.14492753623188,0.159420289855072,1.43478260869565,26.7101449275362,2.43478260869565,2.08695652173913,1.4e+07
"366",24562,2017,"Derrick Rose","PG",28,"NYK",64,64,2082,17,0.53,0.061,0.259,3.4,9.3,6.4,22.8,1.1,0.7,11.9,25.7,2.4,0.6,3,0.068,0.2,-2.2,-1.9,0,460,977,0.471,13,60,0.217,447,917,0.487,0.477,221,253,0.874,66,180,246,283,44,17,147,84,1154,18.03125,4.421875,3.84375,0.265625,0.6875,32.53125,2.296875,1.3125,21323250
"367",24565,2017,"Terrence Ross","SF",25,"ORL",24,24,748,11.1,0.536,0.506,0.101,0.6,9.6,4.9,9,2.3,1.4,11.2,18.5,0,0.6,0.6,0.037,-1,-0.3,-1.3,0.1,115,267,0.431,46,135,0.341,69,132,0.523,0.517,23,27,0.852,4,64,68,43,34,13,35,61,299,12.4583333333333,1.79166666666667,2.83333333333333,0.541666666666667,1.41666666666667,31.1666666666667,1.45833333333333,2.54166666666667,1e+07
"368",24566,2017,"Terry Rozier","PG",22,"BOS",74,0,1263,10.8,0.466,0.436,0.161,3.6,16.3,10,15.2,1.8,0.7,9.7,17.1,0,1.4,1.4,0.053,-2.5,0,-2.5,-0.2,151,411,0.367,57,179,0.318,94,232,0.405,0.437,51,66,0.773,40,187,227,131,45,11,47,69,410,5.54054054054054,1.77027027027027,3.06756756756757,0.148648648648649,0.608108108108108,17.0675675675676,0.635135135135135,0.932432432432432,1906440
"369",24567,2017,"Ricky Rubio","PG",26,"MIN",75,75,2469,16.8,0.539,0.302,0.438,3.2,11.4,7.2,38.9,2.6,0.3,20.1,17.4,4.5,1.7,6.1,0.119,1.7,-1,0.8,1.7,261,650,0.402,60,196,0.306,201,454,0.443,0.448,254,285,0.891,68,237,305,682,128,10,195,202,836,11.1466666666667,9.09333333333333,4.06666666666667,0.133333333333333,1.70666666666667,32.92,2.6,2.69333333333333,13550000
"370",24569,2017,"Brandon Rush","SG",31,"MIN",47,33,1030,6.6,0.505,0.61,0.096,1.8,9.5,5.6,5.8,1.1,1.9,12.6,9.6,0.1,0.3,0.4,0.019,-2,-0.1,-2.1,0,70,187,0.374,44,114,0.386,26,73,0.356,0.492,13,18,0.722,16,83,99,45,22,23,28,42,197,4.19148936170213,0.957446808510638,2.1063829787234,0.48936170212766,0.468085106382979,21.9148936170213,0.595744680851064,0.893617021276596,3500000
